onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
30710.02081	15.44648928	1	138	1	4	7	8	13	1	1	3	3	NaN	30713.92098	NaN	NaN
30725.71712	15.33113727	1	139	1	4	7	8	14	1	2	3	3	NaN	30729.63734	NaN	NaN
30741.30481	15.39666705	1	140	1	4	7	8	15	2	1	3	3	NaN	30745.19087	NaN	NaN
30756.95515	15.31839365	1	141	1	4	7	8	16	1	2	3	3	NaN	30760.85405	NaN	NaN
30772.51793	15.16907375	1	142	1	4	7	8	17	2	1	3	3	NaN	30776.35421	NaN	NaN
30787.9394	14.34536114	1	143	1	4	7	8	18	1	1	3	3	NaN	30791.56263	NaN	NaN
NaN	NaN	1	144	1	4	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
30815.73807	13.04909858	1	145	1	4	9	9	1	3	3	3	3	NaN	NaN	NaN	NaN
30828.97178	12.97430016	1	146	1	4	9	9	2	3	3	3	3	NaN	NaN	NaN	NaN
30842.12083	12.93399331	1	147	1	4	9	9	3	3	3	3	3	NaN	NaN	NaN	NaN
30855.24457	12.9854937	1	148	1	4	9	9	4	3	3	3	3	NaN	NaN	NaN	NaN
30868.404	12.98814728	1	149	1	4	9	9	5	3	3	3	3	NaN	NaN	NaN	NaN
30881.57856	13.11710507	1	150	1	4	9	9	6	3	3	3	3	NaN	NaN	NaN	NaN
30894.88021	13.05898801	1	151	1	4	9	9	7	3	3	3	3	NaN	NaN	NaN	NaN
30908.12802	13.0530273	1	152	1	4	9	9	8	3	3	3	3	NaN	NaN	NaN	NaN
30921.35972	13.04085796	1	153	1	4	9	9	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	154	1	4	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
